text,y
이국주 욕하지마.... 그래도 여자로서 망가지면서 웃긴다는게 얼마나 힘든건데.. 난 박나래가 더 웃겨도 인간적으론 이국주가 더 끌리던데... 이국주도 사람이고 여자야 무조건 욕하지 마라,0
삼촌하고 조카인데..,0
저런 거에 11만명이나 서명하냐? 여자인게 부끄럽다. 수준떨어져...,0
맨위에사진은 아오이츠카사닮게 나왔네요,0
정말 멋진 배우 김명민. 실물이 훨씬 나으시던데..,0
김학래가 피해자지,0
네이버 오늘부로 끊으련다 기사같지도 않은..,0
축하는 하지만.. 검색어 순위와 기사 도배를 해야할 정도의 우리가 알아야 할 상식인가요?,0
소이현님넘 좋아요^^ 인교진씨도 같이 했으면 좋았을텐데~~~~,0
아프지마 장디매ㅠㅠ!!!,0
이런글에 악플좀 달지마라. 진짜 얼마나 속상하겠냐. 악플달꺼면 글쓰지마..저런 실력으로 어떻게 의사가 된건지..이해가 안간다 제대로 보상하고 사과해라. 이휴 진짜 보상받아도 속상하겠다. ㅠㅠ,0
참 어렵게 하네.. 그냥 주지 마라.. 그냥 국민 전체 현금 2만원 꽂아 주던지.. 통신사는 왜 미리 고객한테 주고 나라한테 다시 보상받는 손해봐야 하고.. 무슨 행정력 낭비냐..,0
헐..나이가 믿겨지지 않네..,0
아이유보다 옆에서 무표정으로 엄근진하게 춤추는 아저씨들이 시선을 너무 사로잡는다,0
sun2**** 무슨 천명훈을 말도 없이하차 시켜요 천명훈 까리는거 방송에 나왔습니다,0
이휘재 젊었을때랑 똑같네,0
예은 진짜 대단해... 존경해요,0
여자 이쁘다.. 저러니 사귀지 부럽다,0
보는데 니모가 나와서 자꾸 무도가생각남,0
근데 벤비아 희소성 떨어진 건 사실인듯. 근데 그렇다고 그사람들이 현기차로 오진 않지. 더 프리미엄으로 올라가면 몰라도,0
타이슨 부인 건든놈.. 진짜 대단하다 ㅋㅋㅋ,0
연대 정치외교학과에 하버드 로스쿨. 엄청난 학력이라고 본다. 정치했으면 큰일 했을 분이라고 본다.,0
이제 곧 만날텐데,0
딸 예뻤는데??뭐징?,0
백호 나온 첫회부터 잘 보고 있는데 출연진 분들 정말 고생 많이 하셨네요.녹화분이니 현재는 아무 탈 없이 안전히 돌아오신것 같아 다행입니다. 열심히 하시는 멤버분들 잘 보고 있습니다.담주도 본방사수 할께요^^,0
김연아 어린시절 닮았네,0
군대부터 가야지,0
유역비 닮음,0
외국인 유입 없이 1200만 개쩌네 ㄹㅇ,0
정해인에게 치여서 현생불가. 인생 처음 입덕 내배우 정해인 고맙고 사랑해❤️❤️❤️ 차기작도 너무 기다리게 하지 마여,0
수지 오늘 연기 잘하네,0
그렇게 떳떳하면 본인사진과 신상도 공개하라고해라 남의 신상은 덜렁덜렁 공개하면서 정의의 사도라는 자신은 꽁꽁숨어있냐?? 자기 신상은 꽁꽁숨겨놓는다는것부터가 자신의 행동이 더 중대범죄라 잡히면 죽는다는 인식은 가지고 있는것이겠지,0
자동차에서 뜬금없이 잠을 자는 설정 너무 작위적임 성현 오빠 부르니까 잠꼬대로 응?대답하고 ...볼수록 노답 드라마,0
드라마도 너무 재미있고 현빈 보면서 정말 행복함 그 잘생긴 외모에 연기력까지 겸비한 현빈은 넘사벽 오늘 연기도 정말 미쳤어 내일 제발 해피엔딩으로 마무리 지어주세요,0
재미있게봤구ㅎ2부가나온다는걸다른사람들도알길바래ㅎ,0
신혜만 보인다 넘 예쁘고 엠마 와 진짜 신비그자체두주연땜에 본다많이 나오구 진도 좀 나가자,0
레이디 제인이랑 헤어지고 잘언풀리는것같음 쌈디는,0
솔직히 말해 보자 안재홍이 살빠진게 잘생겼냐 예전 살찐게 낫냐??,0
디마리아 브라질 월드컵 결승에 못나간게 너무 안타깝다,0
52면 날씬한건데..,0
러시아가 현대차 기아차판매 비중 세계 1위이고 전자제품도 한국산 판매비중이 12위라는 사실을 아는 국민들이 의외로 적다 또 비자 우대가 세계 1위다 일본 중국보다 우대해 준다,0
몰랏쪄요 관심읍서서^^,0
적당히 킬링타임용으로 볼만 합니다!,0
정치적으로 그만 이용하시고 경제그만 망치고 그자리에서 내려오세요 말쩡한 원전은 왜 탈퇴했는지 궁금하네요,0
1회에 교도소에서 마취도 없이 자기몸 꿰매는거랑뜨거운 커피말고 차가운거만먹는거보고아랏는데 난 무통증 무감각이라고,0
핀란드에 알콜중독자가 많은 사실은 알고 계시는지..,0
검찰이 조사해서 완전 털자.,0
구혜선씨!!항상 응원합니다!!지금처럼 애기들 잘 돌봐시구요믿어요..당신을...힘내세요!!,0
세상에서 젤이쁘게 생겼었던 한가인도 이제 나이가든게 눈에 보이네...안타까워요 ㅠ,0
진짜 갑을관계 즉 인사권을 쥐고 있는 상사처럼 피할 수 없는 관계일 때 스스로의 행동이 잘못되었다는 것을 언급만 해주는 정도의 작은 저항만으로도 앙심을 품는 쓰레기 같은 인간이 많다는 것이 문제입니다. 사람은 쉽게 바뀌지 않아요..,0
황민현 오늘 제 심장 도둑질해가셨어요 민현... 왜 당신 한명뿐이야,0
재미 1도 없다,0
내용도 별로고 너무 뻔한 스토리..,0
흠.... 너무 격변의 시기여서 그런가... 노래는 기억이 잘....,0
인생은 저렇게 살아야 살맛이 날텐데. 능력 좋고 얼굴 이쁘고.,0
어제 너무 재밌으시던데요! 잘 봤어요ㅋㅋ뉴스에서 계속 볼 수 있으면 좋겠어요~~,0
인지도도 낮지만 신뢰도도 낮지 않나? 중국산제품이라고 하면 괜히 불안한 느낌이 들던데.,0
사랑이~ 다른사랑으로 잊혀지네~~,0
원래 초가을까지는 덥고 매년 11월도 추웠졌다. 뭔 당연한 소리를 하고 자빠졌어. ㅋㅋㅋ,0
디자인 촌스럽네..,0
꽈뚜룹한테 얼마나 화났으면 순간이동해서 오노,0
갈수도 있는거죠~~~못가게 되었더라면 출국 못하는거고~~별걸 다 걱정하십니다.,0
너무 안타깝다. 아이야 좋은 곳으로 가렴.. 삼가 고인의 명복을 빕니다. 저 운전자는 무기징역 이상 때려라,0
힘내라 힘 꽃길만 걷자 준희양 엄마가 하늘에서 보고계시니 꼬옥 힘내라,0
지덕체 끝판왕이시네... 불우한 가정환경을 극복하고 네이비씰 하버드의대 나사우주원... 대단하다는 말도 부족하다.,0
댓글에서 전지현만 싸잡아서 다 욕하는데ㅋㅋㅋ과연 우리 나라 그 많은 연예인들 중에 기부 하는 사람이 30명은 될까??,0
이제 음악좀 듣자. 충분히 자숙했다.,0
형 고통없는성공은 없다 잘알잖아 잘이겨내리라 생각해 화이팅,0
화장끼 없는 얼굴이라고라,0
솔직히 뜬금없지만 둘다 좋아하는 배우라 사귀어도 괜찮음~~,0
산이 멋진데요,0
진짜 여자 심각하게 예쁨,0
조국아들 연세대 입학서류 없어지고 주녀아들 병역비리자료 사라지고 어쩜 같은일이 이리 일어날까? 누구의 손을 탄걸까,0
30년된 다썩어가는 빌라를 겉화장만 쌩돈들여 했다는 부분에서 믿거,0
우리 아이유가 운전만 할수 있었어도...ㅠㅠ...윤아도 팬이긴 하다만...완벽한 어리버리가 될수 없을듯....,0
아니 근데 도대체 이런애들 유튜브는 왜 보는거야??? 양팡인지 앙팡인지 쟤가 도대체 뭔데?,0
그럼 머해..... 예쁜 아이가 죽었는데 난 특별히 팬도 아니었지만 볼때마다 이뿌더라 자기 주관 뚜렷하고 이럼 머해 그럼 머해 그냥 나도 지켜주지 못해 미안할뿐....,0
윤정건 독 먹고 대사가 전혀 안들려서 그냥 설정인가 했는데 기사 보고 알았네ㅎ,0
은행의실체 펀드에서 봐야할것 수수료 매매회전율 등등 철학 자본주의탄생 발전과정 등을 다 들여다봐서 정말 좋았습니다 이런건 누가 만드는건가요... 대단하신듯 유익한 영상 잘 봤습니다. 감사합니다.,0
오랜만에 방송에서보니 반갑긴하지만 결혼때 런닝맨 맴버들한테 했던행동은 너무했지..,0
잘 사는 것 같아서 보기 좋네요 여기 배아파서 부들대는 사람들 많네ㅋㅋ,0
역시 멋있다 박예은ㅠㅠ,0
여자분은 게임방송국에서 일하셨던분으로 방송인인데 연예인 그런게 맞죠ㅋㅋ,0
SM에 핍박 당하고 여기서 다 끝났다고 생각하십니까? 인생은 항상 반전이 있습니다 무죄로 밝혀지면 이제는 배우로 열심히 활동하면 됩니다!,0
멘탈갑 이x정,0
이 정도의 가정환경이면 대부분 엇길로 가서 문제아가 되는데 엄청난 역경을 이겨낸 국적은 미국이겠지만 자랑스런 대한의 아들입니다 !,0
대패삼겹살은 부산대 앞을 중심으로 백대표가 말하는 시기보다 훨씬 앞서 팔고 있었던 것으로 아는데.. 너무 극적인 요소를 말하려고 그랬었나.. 열심히 노력했다는 것에 대해서는 인정,0
나머지도 물갈이 해야할듯. 다들 재미없고 늙고.,0
와 젼나이쁘네,0
영화보러 들어갈땐 앞으로 걸어 들어가고 나올땐 뒷걸음으로 나오게하네,0
송하예 라이브 짱이던데유튜브 사백만 조회수 ㄷㄷ,0
삼가고인에 명복을 빕니다,0
언니 응원해요 보고싶어용,0
근데 이미 찍은거 까지 다 없앨필요 있나?죄는 죄고 예술은 예술이고..죄값은 받고 봐도 될것같은데...,0
산이님 힘내세요!,0
쇼미재방이 더 재밌음,0
혜교씨 저런 관종하고는 가까이 하지 마세요.,0
와 진짜 신이내린 몸매~,0
비난하시는분들...그럼 어떻게 해야하는지요...아니라고 손놓고 있어야하나요?좋은 외교법도좀써주시면 글이 공감이갈텐데...ㅠㅠ,0
댓글보니 눈물나는군요내 속마음을 들킨거같아요ㅠㅠ,0
유진 별로,0
행복하게사시길 악플러는어디에도있죠 신경쓰지마시길,0
채아야... 잘가 .. ㅠ.ㅠ,0
돈있으면 수입차지...,0
만 17살이면 고3인데 2살차이나면 만날수도잇지,0
인셉션의 각본 메멘토의 역순편집 인터스텔라의 과학적바탕 덩케르크의 스케일 프레스티지의 마지막 까지 지금까지 놀란의 모든걸 아우르는 영화,0
스토리텔링이 살아있네~,0
기어다닐때가 진짜 귀여웠는데 ㅋㅋ,0
다시 보고 싶다. 너무 예쁜 첫째부터 세상에서 제일 귀여운 막내 딸까지 그립다.,0
홍진영이 뭐 어때서 난리댓글이냐~!!자기분야에서 열심히 하는모습 멋져보이기만 하다~!!이렇게 살아남는것도 피나는 노력이다고봄,0
우리나라 3대핑크...에이핑크.블랙핑크.자이언트 핑크,0
저걸 보니 해외에서 한국 민박집처럼 대충 꾸며놓고 여기 한국이 있다라고 숙박업할까봐 걱정되네요,0
요즘 급식들은 핑클 전성기 잘모를건데 요즘 가수로치면 러블리즈 정도되는 팀이였음,0
이쁘지도않고 돈많은 허세덕후의 개인 콜렉션까지 네이버뉴스에 나오는가,0
국가를 망하게 하는 것은 철학없는 정치다,0
노트9 쓰다 점원입담에 속아 10+5g로 바꿨는데 9보다 더후짐~ 5g는 걍 개폼임~,0
어느나라가 되든 성공해서 코로나로 묶인 족쇄좀 끊어주라,0
데일리컷이 아주 잘어울료,0
이모현 피디 실망이다 편집 이딴식으로하고 당신 손에 사람 목숨 왔다갔다한다,0
강남 아파트에 인테리어한 게 뭐 대수라고 기자가 나서서 기사까지 쓰냐,0
유명한 기안84가 싫은겁니다..젤 잘나가는 방송 꼬박꼬박 나오고웹툰 인기있고 돈 잘벌고 젊고....배 아파서 그런거죠.,0
와 ~~바른심성으로자라셨네요,0
이 드라마 망한걸로 아는데 오늘이 종방였군,0
음.........적당히 해라,0
제대로 교육시켜 내보낸다는데 ..아직보기에 미숙한가보지 일단 방송나와 이름알렸고 더 발전되서 나감되는데 무슨 소송? 별로... 갑질보단 신중해 보임,0
이게 민주주의 국가냐? 무슨 종교지도자를 폄하한 것도 아니고 사회에 있을 수 있는 부조리를 극속에 표현 했다고 이 난리를 치냐? 나는 애당초 기안84 별로 좋아했던 사람도 아니고 내가 이런 만화 보기에는 이미 세대차이도 있고 하지만 오히려 응원해줘야겠다.,0
ㅋㅋㅋ댄싱머신인줄,0
인생잘살아와서 옆에도 좋은사람들이많은듯...잘 이겨내길바랄께요삼가고인의명복을빕니다...,0
유리가 누군데? 유리가 한두명이라지...,0
양현석 저리되고 박진영 인성 재평가 되는 중,0
형이 의사인건 이미 오래전 공개됐고 여러번 방송도탔고 같이 나온적도있는데 모르는사실 오늘 첨 공개한것처럼하는건 아니지않나요?,0
동백엄마가 동백이 지장찍어간건 멀까요? 대출 이런거라면... 함안댁 미워ㅜㅜ,0
왜 고소를 취하한걸까 ? 암튼 보고싶진않다,0
ㅋ그 여자랑 알렉스가 팔던 바지. . . 커서 바느질하고 있었는데 나옴~ ㅎㅎ바지가 보풀이나서 난리~ ㅜ,0
동생 태어나면 관심을 자기쪽으로 가져오려고 유독 더 까불고 둘째는 이미 강자가 버티고 있기때문에 상대적으로 얌전한편이더라.윌리엄도 아직 애기인데 벌써 동생이 있으니 관심받고 싶겠지,0
가슴이 넘 아프네요~연기도 잘하고 정말예쁜배우였는데~~부디 편하게 가소서,0
동감합니다,0
진심 동의..제발 부모들그냥 부부가 행복하게 삽시다.찾아주면 그저 고마운거고 .아니면 말고.,0
의대생분들 힘내십쇼 화이팅입니다!,0
방금 방송보니 한혜연은 거의 모든 아이템 당 2천에서 3천만원을 협찬받았다하고 방송마다 내돈주고 샀다고 외치더구만. 이정도면 정말 사기수준.,0
유튜브 활력소TV가 신성일 선생님을 비방하는 영상을 퍼뜨렸음. 이 악플러 고소 당했으면.,0
사실이면 얼굴공개해 왜 안해?,0
이준이랑 연애중 아니였었나? 언제 헤어졌대?,0
선예 예쁘게 지내는 모습 티비서 보고싶다,0
얜 대사만안하면 볼만한데..,0
세월호 연관돼서 구원파가 무슨 쓰레기집단처럼되버렸는데 그냥 종교의 하나 아닌가? 종교의자유는있는거지 세월호 부실경영한 넘들은 처벌받았고,0
시즌 3 꼭 2년 후에 해주세요~~ 시즌 2 멤버들과 도인범 모두 다 나오길~~기원합니다,0
물리학과 교수도 이해가 어렵다고 했으면 과학지식이 문제가 아니라 영화를 그냥 어렵게 만들었다고 봐야 하지 않을까?,0
송가인 1억 불러도 안비싸다 대한민국에 송가인만큼 인기있는 사람 나와보라고 하세요,0
헐~ 스토리상 엄청 연하남인거임? 장미희 남편 연배는 아닌데,0
마닷 안나오면 재미없을거 같은데,0
김새롬씨 때문에 맘고생이 심했나보네요 부디 힘내시고 법원도 부디 선처해주길,0
너무 어린애들만 나오네.핵노잼,0
김성수는 딸도 있는데 왜 아재쑈같은데 나왔던걸까,0
내가 가진 신념과 비슷합니다. 막말.기초교양 없는 사람 반드시 배신합니다 .,0
음주운전하고 있나? 왔다갔다하는 꼴이,0
차선긋는 형이다 저 도로 차선 그려주러 가고싶노 중앙선 저거 너무 한거 아니가?,0
승리는 일단 마약을 안했자나 ㄹㅇ,0
예전과는 다른 모습..다이어트 정말 힘든데 대단해요..날씬은 아니지만 딱 표준..유지만 잘 해준다면 엄지척,0
